Game Name;Release Name;Package Name;Version Code;Last Updated;Size (MB);Downloads;Rating;Rating Count
Mixology XR;Mixology XR v47+0.3.5 -VRP v76;com.mrf.roninlabs.mixology;47;2025-08-04 18:06 UTC;489;26.89;0;0
Mixture;Mixture v286+1.0.286 -VRP v76;com.PlayedWithFire.Mixture;286;2025-05-24 10:15 UTC;2405;25.29;0;0
MLB Home Run Derby VR;MLB Home Run Derby VR v362+2.4.5 -VRP;com.mlb.HomeRunDerbyVR_Quest_Lab;362;2025-10-05 21:28 UTC;2872;55.00;0;0
MMA Cage Conquest;MMA Cage Conquest v8+8 -VRP v76;com.epicgames.vMMACageConquest;8;2025-05-25 19:08 UTC;1080;66.98;0;0
Mobile Suit Gundam- Silver Phantom;Mobile Suit Gundam- Silver Phantom v868+1.1.58.402 -VRP v76;com.Astrea.Gundam;868;2025-05-24 10:15 UTC;10860;63.60;0;0
Mobile Suit Gundam- Silver Phantom (MR-Fix);Mobile Suit Gundam- Silver Phantom (MR-Fix) v868+1.1.58.402 -VRP v76;com.mrf.Astrea.Gundam;868;2025-05-24 10:15 UTC;10860;52.34;0;0
ModernArcheryVR;ModernArcheryVR v2+1.0 -VRP v76;com.oukaichimon.ArcheryVR2021;2;2025-05-24 10:15 UTC;305;23.51;0;0
Modified Bed Bath Simulator;Modified Bed Bath Simulator v56+3.2 -VRP v76;com.holopundits.ModifiedBedBathSimulator;56;2025-08-02 08:36 UTC;215;08.10;0;0
Modulia Studio;Modulia Studio v6+1.0.5 -VRP v76;com.TheremixTech.ModuliaStudio;6;2025-05-24 10:15 UTC;373;36.52;0;0
MolaMole;MolaMole v27+1.6.1 -VRP v76;com.epicgames.MoleGame;27;2025-05-24 10:15 UTC;0;01.75;0;0
MolaMole (MR-Fix);MolaMole (MR-Fix) v27+1.6.1 -VRP v76;com.mrf.epicgames.MoleGame;27;2025-05-24 10:15 UTC;194;16.36;0;0
Mole a Hole;Mole a Hole v99+1.0.34 -VRP;com.WenklyStudio.MoleAHole;99;2026-02-05 11:35 UTC;754;66.41;0;0
Molecule Builder;Molecule Builder v5+1.0.447 -VRP v76;com.Xennial.Molecules;5;2025-05-24 10:15 UTC;176;54.20;0;0
Mondly- Learn Languages in VR;Mondly- Learn Languages in VR v62067+8.1.0 -VRP;com.ATiStudios.LearnLanguagesVRbyMondly;62067;2025-12-19 21:57 UTC;1171;86.88;0;0
Monkeybrain;Monkeybrain v10+0.1 -VRP v76;com.EAH.MonkeybrainVR;10;2025-05-24 10:16 UTC;80;43.10;0;0
Monolith;Monolith v1+0.1 -unknown;com.n.monolith;1;2025-05-24 10:16 UTC;328;03.84;0;0
Monster Junction;Monster Junction v5+1.01 -VRP v76;com.ThunderCorp.MonsterJunctionVR;5;2025-05-24 10:16 UTC;301;25.79;0;0
Monster Rampage VR ;Monster Rampage VR  v47+1.2 -VRP v76;com.alice.games.zombie.arena;47;2025-05-24 10:16 UTC;573;00.30;0;0
Monster Simulator 3000;Monster Simulator 3000 v214+1.0.59261 -VRP;com.DarkSlopeProduction.MonsterBash;214;2026-01-19 11:07 UTC;398;54.28;0;0
Monsters And Mazes;Monsters And Mazes v90+0.0.72 -VRP v76;com.RedTeamInteractive.MonstersAndMazes;90;2025-06-29 10:08 UTC;225;59.19;0;0
Monsters and Mazes;Monsters and Mazes v329+1.2.8 -VRP;com.RedTeamInteractive.MonstersAndMazes;329;2026-03-02 12:15 UTC;1429;81.70;0;0
Moon Portal;Moon Portal v378+1.8.4 -VRP;com.moonvr.moonvrhome;378;2025-08-23 17:22 UTC;860;68.09;0;0
Moon VR Video Player;Moon VR Video Player v893+2.9.13.0 -VRP;com.rockvr.moonplayer;893;2025-10-15 21:09 UTC;619;84.06;0;0
Moon VR Video Player (MR-Fix);Moon VR Video Player (MR-Fix) v893+2.9.13.0 -VRP;com.mrf.rockvr.moonplayer;893;2025-10-15 21:09 UTC;619;89.35;0;0
Moorhuhn VR Blast;Moorhuhn VR Blast v201018+1.0.18 -VRP v76;com.NeonicGameStudios.MoorhuhnVRBlast;201018;2025-05-25 19:09 UTC;3200;55.04;0;0
Morels- Homestead;Morels- Homestead v77+2.04 -VRP v76;com.AbramsStudios.Morels.Homestead;77;2025-05-24 10:16 UTC;2324;00.19;0;0
Mortal and Monster;Mortal and Monster v7+1.5 -VRP v76;com.Geeift.MXM;7;2025-05-24 10:16 UTC;976;39.71;0;0
Mortal Blitz;Mortal Blitz v7+1.0.6 -VRP v76;com.skonec.mb.quest;7;2025-05-24 10:16 UTC;1075;46.67;0;0
Moss;Moss v151047+1.0.3.151047 -VRP v76;com.polyarc.MossGame;151047;2025-05-24 10:16 UTC;2678;94.41;0;0
Moss- Book II;Moss- Book II v149619+1.0.3.149619 -VRP v76;com.polyarc.Moss2;149619;2025-05-25 19:09 UTC;4907;90.07;0;0
Mother Ghoul;Mother Ghoul v4+1.4 -VRP v76;com.queendeveloper.MotherGhoul;4;2025-05-24 10:16 UTC;137;29.78;0;0
MOTHERGUNSHIP- FORGE;MOTHERGUNSHIP- FORGE v101+1.1101 -VRP v76;com.terribleposture.MGSVR;101;2025-05-24 10:12 UTC;1279;63.14;0;0
Motion Soccer;Motion Soccer v325+1.9.13 -VRP;com.ivanovichgames.motionsoccer;325;2026-03-15 15:11 UTC;882;93.69;0;0
Moto Taxi;Moto Taxi v4+1.0.3 -VRP v76;com.initiumStudio.MotoTaxi;4;2025-05-25 19:09 UTC;618;41.96;0;0
Motocross Offroad;Motocross Offroad v11+11 -VRP v76;com.ZigaGames.motox_VR;11;2025-05-25 19:09 UTC;643;32.90;0;0
Motocross Offroad Madness;Motocross Offroad Madness v5+5 -VRP v76;com.ZigaGames.MotocrossMadness;5;2025-05-24 10:17 UTC;636;52.19;0;0
Motorcycle Racing VR;Motorcycle Racing VR v65+65 -VRP v76;com.CowHouse.MotorcycleRacingVR;65;2025-05-24 10:17 UTC;265;20.92;0;0
MotorsportVR;MotorsportVR v17+1.082 -VRP;com.Pixhetic.MotorsportVR;17;2026-03-07 15:07 UTC;1426;95.82;0;0
MotoX;MotoX v308+9.8.94 -VRP v76;com.EnverStudios.MotoX;308;2025-05-24 10:17 UTC;3015;86.54;0;0
Mountain Bike Downhill;Mountain Bike Downhill v8+8 -VRP;com.ZigaGames.Bike_VR;8;2026-01-17 14:24 UTC;1363;66.83;0;0
Mouth Care Simulator;Mouth Care Simulator v9+1.0 -VRP;com.Holopundits.MouthCareSimulator;9;2026-02-14 21:27 UTC;356;69.53;0;0
Move People;Move People v13+1.0 -VRP v76;com.paurau.MovePeopleVR;13;2025-07-25 15:56 UTC;135;22.10;0;0
MoveMusic;MoveMusic v23+0.3.3 -VRP v76;xyz.MoveMusic.MoveMusicControl;23;2025-05-24 10:17 UTC;400;27.81;0;0
Movie Deck for Plex;Movie Deck for Plex v61+6.1 -VRP;com.EgerterSoftware.MovieDeckforPlex;61;2025-10-25 23:30 UTC;950;73.34;0;0
Movin Force;Movin Force v1+0.0.1 -VRP v76;com.KeironInteractive.MovinForce;1;2025-05-24 10:17 UTC;425;13.62;0;0
Moviola Video Editor;Moviola Video Editor v732+1.1.50 -VRP;com.XRDEVBR.Moviola;732;2026-03-14 12:22 UTC;471;90.15;0;0
MR Christmas;MR Christmas v35+1 -VRP v76;com.JKLabs.MRChristmas;35;2025-05-24 10:12 UTC;0;02.93;0;0
MR Christmas (MR-Fix);MR Christmas (MR-Fix) v35+1 -VRP v76;com.mrf.JKLabs.MRChristmas;35;2025-05-24 10:12 UTC;278;03.73;0;0
MR PRIVATE DANCERS SANDBOX;MR PRIVATE DANCERS SANDBOX v29+2.2.11 -VRP v76;com.ultrafungames.MRPRIVATEDANCERSSANDBOX;29;2025-05-24 10:12 UTC;472;23.62;0;0
Mr. Scribbles;Mr. Scribbles v1+0.1 -VRP v76;com.oculus.mrscribbles;1;2025-05-24 10:17 UTC;216;11.91;0;0
MudRunner VR;MudRunner VR v38312+2.0.0 -VRP v76;com.spl.mercury_vr;38312;2025-05-25 19:09 UTC;7183;84.86;0;0
MultiBrush;MultiBrush v127+0.127b-release -VRP v76;com.rendever.multibrush;127;2025-05-24 10:17 UTC;257;40.40;0;0
MultiMeasure;MultiMeasure v47+4.32 -VRP v76;com.VRWorld.MultiMeasure;47;2025-05-24 10:17 UTC;75;06.50;0;0
Murchison Falls- The Awarded Wildlife Adventure with Elephants, Lions and Hyenas;Murchison Falls- The Awarded Wildlife Adventure with Elephants, Lions and Hyenas v3+1.0.2 -VRP;com.HetAmsterdamsFilmbedrijf.MurchisonFallsAWildlifeA;3;2026-01-13 20:55 UTC;67;37.20;0;0
Music Pavilion;Music Pavilion v82+0.3 -VRP v76;com.ForesterSoftworks.MusicPavilion;82;2025-05-24 10:18 UTC;86;17.69;0;0
Musical Range;Musical Range v251+1.0 -VRP v76;Rockhopper.MusicalRange.Alpha;251;2025-05-25 19:09 UTC;1071;23.43;0;0
Mutant Boxing League;Mutant Boxing League v360+0.99.5 -VRP v76;com.filmicgames.MUT;360;2025-05-25 19:09 UTC;1083;48.73;0;0
Mutated Virus;Mutated Virus v29+4.3 -VRP;com.AnomosStudios.MutatedVirus;29;2025-09-07 12:13 UTC;1439;20.54;0;0
MVP Football - The Patrick Mahomes Experience;MVP Football - The Patrick Mahomes Experience v2127+0.1.0.2127 -VRP v76;com.citylightsvr.patmahomes;2127;2025-05-24 10:12 UTC;484;33.63;0;0
My Flower Reality;My Flower Reality v203+2.0.3 -VRP v76;org.evresnce.myflowerreality;203;2025-05-25 19:09 UTC;233;07.04;0;0
My Gym Empire;My Gym Empire v1+1 -VRP;com.EstiSoft.MyGymEmpire;1;2025-07-17 16:21 UTC;74;22.78;0;0
My Monsters;My Monsters v1052+1.0.1052 -VRP;com.ludact.MyMonsters;1052;2025-12-26 17:53 UTC;14772;54.66;0;0
My Perfect Date;My Perfect Date v153+1.0.1.17 -VRP;com.d2d.myperfectdate;153;2026-02-22 18:53 UTC;633;87.41;0;0
My Robot;My Robot v57+1.0.0 -VRP;com.filament.myrobot;57;2026-01-07 20:55 UTC;0;02.05;0;0
My Robot (MR-Fix);My Robot (MR-Fix) v57+1.0.0 -VRP;com.mrf.filament.myrobot;57;2026-01-07 20:55 UTC;667;50.63;0;0
My Town Zombie;My Town Zombie v6+1.0 -VRP v76;com.yjmgames.mytownzombie;6;2025-05-24 10:18 UTC;754;08.33;0;0
MYSPERYENCE;MYSPERYENCE v13+1.0.12 -VRP v76;com.characterbank.mysperyence;13;2025-05-24 10:12 UTC;303;24.27;0;0
Myst;Myst v1040+3.2.5 -VRP;com.CyanWorlds.Myst;1040;2026-03-05 21:16 UTC;4918;92.89;0;0
Mystery Box VR - Escape The Room;Mystery Box VR - Escape The Room v112+1.12 -VRP;com.xsgames.mysteryboxvr;112;2025-11-19 20:41 UTC;238;70.22;0;0
Mystery Box VR Hidden Secrets;Mystery Box VR Hidden Secrets v14+1.4 -VRP;com.xsgames.mysteryboxvrone;14;2026-01-14 20:40 UTC;71;63.29;0;0
Mystic Marbles;Mystic Marbles v1+0.0.2 -VRP v76;com.deepbitlabs.mysticmarbles;1;2025-05-24 10:18 UTC;92;09.97;0;0
Myth- A Frozen Tale;Myth- A Frozen Tale v31+1.0 -VRP;com.WaltDisney.MythAFrozenTale;31;2026-03-13 13:49 UTC;581;73.83;0;0
Mythic Mage;Mythic Mage v17+2.1.4 -VRP v76;com.AndyGrutter.MythicMage;17;2025-05-24 10:18 UTC;220;09.66;0;0
Mythic Realms;Mythic Realms v23+1.1.0.1.10 -VRP v76;com.Petricore.MythicRealmsGame.Dev;23;2025-06-13 22:17 UTC;0;65.84;0;0
Mythic Realms (MR-Fix);Mythic Realms (MR-Fix) v23+1.1.0.1.10 -VRP v76;com.mrf.Petricore.MythicRealmsGame.Dev;23;2025-06-13 22:16 UTC;781;57.13;0;0
Nailit! - Nail Art Studio;Nailit! - Nail Art Studio v27+0.2.0 -VRP;com.AnotheReality.Nailit;27;2026-01-02 23:05 UTC;155;27.92;0;0
Nano;Nano v334+1.711 -VRP v76;us.lighthaus.nanocellx;334;2025-05-24 22:02 UTC;1246;62.08;0;0
Narrows;Narrows v104056097+1.4.56097 -VRP;com.resolutiongames.narrowsovrmobile;104056097;2025-12-03 19:38 UTC;275;33.89;0;0
Narutos Quest;Narutos Quest v2+1.0 -VRP v76;com.traindz.narutosquest;2;2025-05-24 22:02 UTC;439;67.44;0;0
National Geographic Explore VR;National Geographic Explore VR v674692+1.2.1 -VRP v76;com.forcefieldxr.explorevr;674692;2025-05-24 21:45 UTC;3739;86.95;0;0
Nature Treks VR;Nature Treks VR v35+1.29 -VRP v76;com.GreenerGames.QuestTreks;35;2025-05-24 22:02 UTC;1386;68.35;0;0
Neko Atsume Purrfect Kitty Collector;Neko Atsume Purrfect Kitty Collector v208+2.0.8 -VRP;jp.co.hit_point.vneko;208;2025-09-11 09:06 UTC;177;60.44;0;0
Neko Atsume Purrfect Kitty Collector (MR-Fix);Neko Atsume Purrfect Kitty Collector (MR-Fix) v208+2.0.8 -VRP;jp.mrf.co.hit_point.vneko;208;2025-09-11 09:06 UTC;177;67.48;0;0
Neolithic Dawn;Neolithic Dawn v378+1.1.2 -VRP;com.NeolithicLLC.NeolithicDawn;378;2026-03-11 16:34 UTC;2038;91.21;0;0
Neon Blast VR;Neon Blast VR v31+1.0 -VRP v76;com.Raptorsgames.NeonBlast;31;2025-05-24 21:45 UTC;79;29.82;0;0
Neon Blocks;Neon Blocks v1+1.0 -VRP;com.EstiSoft.Cosmic;1;2025-12-02 17:55 UTC;113;35.30;0;0
Neon Kite;Neon Kite v22+0.6.1.4 -VRP v76;com.VirtualProjection.NeonKite;22;2025-05-24 22:03 UTC;158;20.20;0;0
Neon Odyssey;Neon Odyssey v139+2.00003 -VRP v76;com.AyayuGames.ShuttleMaze;139;2025-05-24 22:03 UTC;357;13.01;0;0
Neon Sprint;Neon Sprint v17+1.0.4 -VRP;com.chesstar.NeonSprint.Quest;17;2026-03-13 13:49 UTC;198;77.06;0;0
NEON Squad Tactics;NEON Squad Tactics v10008+1.0.8 -VRP v76;com.TinManGames.NeonMPOC;10008;2025-05-24 21:45 UTC;448;10.61;0;0
NervBox;NervBox v135+0.6.3111 -VRP;com.QuantumLionLabs.NervBox;135;2025-09-02 16:22 UTC;2143;22.97;0;0
Never Down - Only Up;Never Down - Only Up v8+1.0.8 -VRP v76;studio.NewFolderGames.NeverDownOnlyUp;8;2025-05-24 22:02 UTC;611;43.93;0;0
Neverout;Neverout v116+1.1.3 -VRP v76;pl.setapp.neverout.vr;116;2025-05-24 22:04 UTC;235;07.11;0;0
New Species Found;New Species Found v10+1 -VRP v76;com.Immersive3D.NewSpeciesFound;10;2025-05-24 21:45 UTC;374;02.78;0;0
Newtons Cradle;Newtons Cradle v6+1.5 -VRP v76;com.CarbonBlip.NewtonsCradle;6;2025-05-24 21:45 UTC;337;27.23;0;0
Next Move;Next Move v33+2.3 -VRP v76;com.typicogames.nextmove;33;2025-05-24 21:45 UTC;1401;17.35;0;0
NFL PRO ERA;NFL PRO ERA v6339+3.0.15 -VRP;com.StatusPro.NFLProEra22;6339;2026-03-03 19:56 UTC;4028;87.83;0;0
NFL PRO ERA II;NFL PRO ERA II v2506+2.4.0 -VRP v76;com.StatusPro.NFLProEra2;2506;2025-05-24 22:02 UTC;3164;79.27;0;0
NightClub Simulator VR;NightClub Simulator VR v161+0.74 -VRP;com.mandegames.NightClubSimulater;161;2026-02-03 13:51 UTC;2565;97.83;0;0
Nightfall Warriors;Nightfall Warriors v6+1.0.6 -VRP;com.DigitalDust.vr1;6;2025-12-17 21:40 UTC;195;22.75;0;0
Nikakudori;Nikakudori v3+1.0.0 -VRP v76;jp.co.dazzlesystem.nikakudoriVR;3;2025-05-24 22:04 UTC;200;08.37;0;0
Ninja - Waltz of Night;Ninja - Waltz of Night v45+0.6 -VRP v76;online.yshh.zhan;45;2025-05-24 22:04 UTC;180;43.90;0;0
Ninja Legends;Ninja Legends v1084+1.0.1084 -VRP v76;com.coinflip.ninja;1084;2025-05-24 21:45 UTC;385;45.87;0;0
NINJA WARRIOR VR;NINJA WARRIOR VR v110+1.2.0 -VRP;com.mydearest.sasukevr;110;2026-02-20 17:59 UTC;470;85.58;0;0
Ninja X;Ninja X v1+0.1 -VRP;com.Xzec.Shinobi;1;2026-02-20 17:59 UTC;76;81.74;0;0
No More Rainbows;No More Rainbows v11500218+1.15.218 -VRP;com.squido.nmr;11500218;2025-11-29 14:58 UTC;799;69.84;0;0
Nock- Bow + Arrow Soccer;Nock- Bow + Arrow Soccer v277+1.13.7 -VRP v76;com.normalvr.nock;277;2025-04-30 12:58 UTC;1405;37.66;0;0
Noclip VR;Noclip VR v119+2.0.34 -VRP v76;com.noclip.vr;119;2025-05-24 22:04 UTC;2462;67.14;0;0
Nocturne;Nocturne v71+1.62 -VRP v76;com.OutPost04.Nocturne;71;2025-05-24 22:04 UTC;198;43.59;0;0
Noda;Noda v366+1.56.06 -VRP;com.codingleap.noda;366;2026-02-14 17:44 UTC;932;70.75;0;0
NOPE CHALLENGE;NOPE CHALLENGE v964+1.0.964.7166 -VRP;com.gritGames.Nope;964;2025-12-14 23:02 UTC;3483;72.77;0;0
Not For Broadcast;Not For Broadcast v1275+1.8.1275 -VRP v76;com.NotGames.NotForBroadcastVR;1275;2025-05-24 22:05 UTC;15051;74.33;0;0
Noun Town Language Learning;Noun Town Language Learning v220106+2.20106 -VRP v76;com.realiaXR.NounTownQuest;220106;2025-05-24 21:45 UTC;3443;66.30;0;0
Noun Town- Home;Noun Town- Home v15+0.1.5 -VRP v76;com.realiaXR.NounTownQuestMR;15;2025-05-24 22:05 UTC;2648;38.61;0;0
Nova Sol Marine;Nova Sol Marine v202+2.02 -VRP v76;de.exystem.novasolmarine;202;2025-05-24 22:05 UTC;2065;41.50;0;0
Oasis Puzzles AR;Oasis Puzzles AR v18+3.2 -VRP v76;com.Raetae.OasisPuzzlesAR;18;2025-05-25 12:46 UTC;456;36.14;0;0
Oathbreakers;Oathbreakers v61+20.0.71 -VRP v76;app.warcrown.oathbreakers;61;2025-05-25 12:46 UTC;1008;14.80;0;0
Obius;Obius v1+1.0 -VRP v76;io.AudiospaceIO.ObiusVR;1;2025-05-25 12:46 UTC;204;26.32;0;0
Ocean Passthrough;Ocean Passthrough v621+1.621 -VRP v76;com.ZOSUStudiosLLC.ZOSUfish;621;2025-05-25 12:46 UTC;3073;30.92;0;0
Ocean Rift;Ocean Rift v73+2.09 -VRP;com.picselica.OceanRiftFullQuest;73;2025-12-23 17:38 UTC;654;84.94;0;0
Ocean Rift (MR-Fix);Ocean Rift (MR-Fix) v73+2.09 -VRP;com.mrf.picselica.OceanRiftFullQuest;73;2025-12-23 17:38 UTC;654;86.57;0;0
OceanCraft;OceanCraft v109+v0.8.18 -VRP v76;com.FlodLab.OceanCraft;109;2025-05-25 12:46 UTC;165;49.91;0;0
Octoberfest Beer Festival Munich Tour with Wolfgang;Octoberfest Beer Festival Munich Tour with Wolfgang v10+1.0 -VRP v76;com.VRtravelX.Oktoberfest;10;2025-05-25 12:46 UTC;62;06.47;0;0
Octonic;Octonic v487+4.3 -VRP v76;com.Octonic.OctonicVR;487;2025-08-19 15:21 UTC;3650;56.18;0;0
OctoRaid VR;OctoRaid VR v16+8 -VRP v76;com.BLENS.OctoRaidVR;16;2025-05-25 12:46 UTC;415;27.96;0;0
Odd Room Escape;Odd Room Escape v26+0.2.2 -VRP v76;com.CafeSingularity.Exit8Game;26;2024-11-16 20:43 UTC;0;00.68;0;0
Odd Room Escape (MR-Fix);Odd Room Escape (MR-Fix) v26+0.2.2 -VRP v76;com.mrf.CafeSingularity.Exit8Game;26;2025-05-25 12:46 UTC;616;37.35;0;0
Of Lies and Rain;Of Lies and Rain v53+1.0.0 -VRP;com.CASTELLOINC.OLAR;53;2025-11-04 21:44 UTC;5635;78.20;0;0
Off The Chains Disc Golf;Off The Chains Disc Golf v76+1.07 -VRP v76;com.DreamNerdy.OTCDG;76;2025-05-25 12:46 UTC;5521;18.56;0;0
Off Track VR;Off Track VR v1097+2.1 -VRP;com.BlackLoopGames.DirtBikerVR;1097;2026-03-07 15:08 UTC;2995;89.05;0;0
Off-Road Racing;Off-Road Racing v1+1 -VRP;com.EstiSoft.OffRoadRacing;1;2025-11-23 11:12 UTC;208;39.48;0;0
Office Arcade Idle;Office Arcade Idle v2+0.2 -VRP v76;com.YappeGame.officeidle;2;2025-05-25 12:46 UTC;57;28.45;0;0
Office Escape Rooms;Office Escape Rooms v3+1 -VRP v76;com.vikdan.OfficeEscapeRooms;3;2025-05-25 12:46 UTC;232;25.87;0;0
Office Party;Office Party v13+1.4.2 -VRP v76;com.moonhaven.officeparty;13;2025-05-25 12:47 UTC;185;03.65;0;0
Offroad;Offroad v19+8.3.8 -VRP;com.initiumStudio.Offroad;19;2025-12-19 21:57 UTC;2591;44.01;0;0
Offroad Legends - 4x4 Driving & Racing Game;Offroad Legends - 4x4 Driving & Racing Game v4+0.3 -VRP v76;com.offroad.legends.tulip;4;2025-05-25 12:47 UTC;316;16.47;0;0
Offroad MotorBike;Offroad MotorBike v5+1.0.4 -VRP v76;com.initiumStudio.OffroadMotorBike;5;2025-05-25 12:47 UTC;2236;26.85;0;0
OhShape;OhShape v20701+2.7.1 -VRP;com.odders.ohshape;20701;2026-02-11 13:02 UTC;931;87.75;0;0
OhShape (MR-Fix);OhShape (MR-Fix) v20701+2.7.1 -VRP;com.mrf.odders.ohshape;20701;2026-02-11 11:53 UTC;931;84.98;0;0
OLAR;OLAR v45+0.2.15 -VRP;com.CASTELLOINC.OLAR;45;2025-09-16 08:39 UTC;5632;56.94;0;0
Oldest Golden Treasure;Oldest Golden Treasure v58+1.58 -VRP;com.Vasil4N.OldestGoldenTreasure;58;2026-03-02 12:15 UTC;1998;85.66;0;0
Olly Power Play;Olly Power Play v23+2.0.2 -VRP v76;com.waysun.ollypowerplay;23;2025-05-25 12:47 UTC;807;20.27;0;0
OMA War;OMA War v1+0.1 -VRP v76;com.venus.games.omawar;1;2025-05-25 12:44 UTC;729;41.42;0;0
Omega Pilot;Omega Pilot v92+1.2.2 -VRP v76;com.xocus.omegapilot;92;2025-05-25 12:47 UTC;3986;67.97;0;0
OMPR Quest;OMPR Quest v37+1.36 -VRP v76;com.TSMFBAS.OMPRQuest;37;2025-05-25 12:44 UTC;1952;20.12;0;0
On Point;On Point v45+1.0.45 -VRP;com.ActuatorDigital.OnPoint;45;2026-01-02 22:40 UTC;344;72.80;0;0
On Target VR Darts;On Target VR Darts v1907+1.8.7 -VRP;com.ColugoProductionsInc.OnTargetVRDarts;1907;2026-02-12 20:37 UTC;829;74.40;0;0
One True Path;One True Path v45+1.048 -VRP v76;com.innerspacevr.onetruepath;45;2025-05-25 12:47 UTC;1537;09.13;0;0
Only Dwarves Dig Proper Holes;Only Dwarves Dig Proper Holes v127+1.0.3 -VRP;com.UnwiseStudio.DiggyHole;127;2026-01-12 10:19 UTC;431;48.00;0;0
OnStage Simulator;OnStage Simulator v1+0.72 -VRP v76;com.COMPOS3D.OnStage;1;2025-05-25 12:47 UTC;114;12.55;0;0
Onward;Onward v18701+2.0.4 -VRP;com.downpourinteractive.onward;18701;2025-10-06 21:29 UTC;8475;87.11;0;0
Open World Racing- Cyberpunk City;Open World Racing- Cyberpunk City v8+8 -VRP;com.EstiSoft.OpenWorldRacingCyberpunkCity;8;2026-03-14 12:25 UTC;377;93.12;0;0
Operation Serpens;Operation Serpens v2400000+2.4 -VRP v76;com.GINRATECH.OPERATIONSERPENS;2400000;2025-05-25 12:47 UTC;957;40.89;0;0
Operation Warcade;Operation Warcade v28+1.8 -VRP;com.ivanovichgames.operationwarcade;28;2025-11-26 17:12 UTC;1187;59.49;0;0
Operation Wolf Returns- First Mission VR;Operation Wolf Returns- First Mission VR v28+0.28 -VRP v76;com.Virtuallyz.OperationWolf;28;2025-05-25 12:47 UTC;1725;57.40;0;0
Orbeats;Orbeats v272+1.0 -VRP v76;com.radicalforge.orbeats;272;2025-05-25 12:47 UTC;1345;22.14;0;0
Organ Quarter;Organ Quarter v10+1.10 -VRP v76;jp.co.amata.organquarter;10;2025-05-25 12:47 UTC;1383;17.42;0;0
Orkana Conflict;Orkana Conflict v18+8 -VRP;com.ROCKAKGAMES.ORKANACONFLICTVR;18;2024-11-07 22:01 UTC;1427;04.68;0;0
ORKANA CONFLICT VR;ORKANA CONFLICT VR v21+1.0 -VRP v76;com.ROCKAKGAMES.ORKANACONFLICT;21;2025-05-25 12:46 UTC;2671;31.49;0;0
OSHA Safety Simulator;OSHA Safety Simulator v2+1.0.1 -VRP v76;com.ChalkBites.OshaSafetySimulatorQuest;2;2025-05-25 12:46 UTC;677;35.11;0;0
OtherSight;OtherSight v21+2.1 -VRP v76;com.raizmedia.othersight;21;2025-05-25 12:47 UTC;3563;36.17;0;0
Otos Planet;Otos Planet v11+1.1.0 -VRP;com.Dpt.OtosPlanet;11;2025-12-28 20:41 UTC;1698;31.04;0;0
Ouija Mourning;Ouija Mourning v14+1.1 -VRP v76;com.Raetae.OuijaMourning;14;2025-05-25 12:47 UTC;386;25.41;0;0
Out of Scale- A Kurzgesagt Adventure;Out of Scale- A Kurzgesagt Adventure v3244131+0.0.1+324413s -VRP v76;com.kurzgesagt.outofscale;3244131;2025-05-25 12:47 UTC;3167;53.02;0;0
Out of Scale- A Kurzgesagt Adventure (MR-Fix);Out of Scale- A Kurzgesagt Adventure (MR-Fix) v3244131+0.0.1+324413s -VRP v76;com.mrf.kurzgesagt.outofscale;3244131;2025-05-25 12:47 UTC;3167;35.87;0;0
Out of the Shadows;Out of the Shadows v75+0.1.7 -VRP v76;com.samorme.shadow;75;2025-05-25 12:48 UTC;876;36.33;0;0
Outta Hand;Outta Hand v334+1.1.7.7 -VRP;com.Capricia.HandBoi;334;2025-11-27 21:56 UTC;3154;67.90;0;0
OVERVIEW 360;OVERVIEW 360 v126+1.0 -VRP v76;com.ICEBERG.Overview360;126;2025-05-25 12:46 UTC;4569;55.69;0;0
OVRDARK;OVRDARK v13+1.0.1 -VRP;com.NoxNoctis.DoNotOpenOVRdark;13;2025-12-25 00:13 UTC;3106;67.40;0;0
Oxygen Dreams;Oxygen Dreams v37+1.01 -VRP;com.Fguillotine.OxygenDreamsQuest;37;2026-03-13 13:49 UTC;87;79.04;0;0
PadelVR;PadelVR v958+0.9.5 -VRP v76;com.VistaAnimationsSL.padelvrinternal;958;2025-05-26 12:34 UTC;941;72.12;0;0
PadelVR Training;PadelVR Training v53+0.9f5 -VRP;com.PadelVirtualRealitySL.padelvrtraining;53;2026-03-11 16:34 UTC;1253;91.29;0;0
Paint it Back;Paint it Back v12+1.0 -VRP v76;com.solaair.paintitback;12;2025-05-26 12:34 UTC;1590;22.21;0;0
Paint the Town Red VR;Paint the Town Red VR v61+1.1.1 -VRP v76;com.southeastgames.paintthetownredvr;61;2025-05-26 12:34 UTC;2072;90.95;0;0
Paint To Pixel;Paint To Pixel v14+1.0 -VRP v76;com.MBD.PaintToPixel;14;2025-05-26 12:34 UTC;868;47.43;0;0
Painting VR;Painting VR v259+0.3.51 -VRP;com.Oisoi.PaintingVr;259;2026-02-12 20:37 UTC;929;87.79;0;0
Painting VR (MR-Fix);Painting VR (MR-Fix) v259+0.3.51 -VRP;com.mrf.Oisoi.PaintingVr;259;2026-02-12 20:37 UTC;929;92.70;0;0
PalmPilotz;PalmPilotz v8+0.8 -VRP;com.TIOSDigital.PalmPilotz;8;2026-02-14 16:48 UTC;180;78.74;0;0
Pandemic by Prisms;Pandemic by Prisms v180+0.5.61 -VRP v76;com.prismsvr.pandemicbyprisms;180;2025-05-26 12:34 UTC;890;04.22;0;0
